k_index,K,mean_lyapunov,std_lyapunov,min_lyapunov,max_lyapunov,fraction_positive
1295,3.1631656082,0.6230881069,0.2251418827,0.0000276272,0.7298235757,1.000000
1296,3.1656082071,0.6167337023,0.2333884972,-0.0000008609,0.7308240349,0.999878
1297,3.1680508061,0.6167055643,0.2342048285,-0.0000141109,0.7295445691,0.999878
1298,3.1704934050,0.6154190488,0.2360473750,0.0000446105,0.7310185167,1.000000
1299,3.1729360039,0.6200066507,0.2311828836,0.0000253465,0.7310221042,1.000000
1300,3.1753786028,0.6194701390,0.2327330220,0.0000263015,0.7327753566,1.000000
1301,3.1778212018,0.6211709567,0.2317959896,0.0000249975,0.7295538928,1.000000
1302,3.1802638007,0.6192218287,0.2347717558,0.0000404598,0.7301964913,1.000000
1303,3.1827063996,0.6244964034,0.2292083420,0.0000125584,0.7314407675,1.000000
1304,3.1851489985,0.6263393452,0.2279288452,-0.0000160329,0.7312561080,0.999878
1305,3.1875915975,0.6241787165,0.2311159822,0.0000427340,0.7307581737,1.000000
1306,3.1900341964,0.6250320007,0.2311676581,0.0000131431,0.7340797700,1.000000
1307,3.1924767953,0.6253633417,0.2317008211,-0.0000290417,0.7317167131,0.999878
1308,3.1949193942,0.6221688391,0.2352967358,-0.0000187624,0.7338029667,0.999878
1309,3.1973619932,0.6228586656,0.2351822367,0.0000130675,0.7377238778,1.000000
1310,3.1998045921,0.6247425397,0.2334770440,-0.0000029518,0.7358022427,0.999878
1311,3.2022471910,0.6188727580,0.2403528103,0.0000217162,0.7368715121,1.000000
1312,3.2046897899,0.6212741394,0.2381202315,0.0000261253,0.7342646851,1.000000
1313,3.2071323889,0.6216983763,0.2381049542,-0.0000161798,0.7348489832,0.999756
1314,3.2095749878,0.6191990617,0.2414761887,-0.0000277997,0.7372014223,0.999878
1315,3.2120175867,0.6231986790,0.2378684088,0.0000315591,0.7385505201,1.000000
1316,3.2144601856,0.6286839734,0.2322517357,0.0000090320,0.7384400980,1.000000
1317,3.2169027846,0.6328940640,0.2276751950,-0.0000077460,0.7425117689,0.999878
1318,3.2193453835,0.6265071202,0.2366301191,-0.0000085982,0.7412985152,0.999878
1319,3.2217879824,0.6229300965,0.2404642503,0.0000129097,0.7399719065,1.000000
1320,3.2242305813,0.6254873569,0.2389048360,0.0000040845,0.7394203511,1.000000
1321,3.2266731803,0.6295484275,0.2348511492,0.0000362498,0.7407324283,1.000000
1322,3.2291157792,0.6321936678,0.2324420926,-0.0000088189,0.7410616749,0.999756
1323,3.2315583781,0.6322351054,0.2327281715,0.0000080089,0.7435814215,1.000000
1324,3.2340009770,0.6287647075,0.2368847324,-0.0000237358,0.7418833395,0.999878
1325,3.2364435760,0.6266320660,0.2405995939,0.0000407734,0.7422315260,1.000000
1326,3.2388861749,0.6292056963,0.2381131514,0.0000314175,0.7415677965,1.000000
1327,3.2413287738,0.6302410367,0.2369699904,-0.0000076245,0.7442903766,0.999878
1328,3.2437713727,0.6337155787,0.2337292495,-0.0000260285,0.7422864300,0.999878
1329,3.2462139717,0.6316668759,0.2359548211,0.0000343308,0.7456161537,1.000000
1330,3.2486565706,0.6308592107,0.2376920210,-0.0000070734,0.7435055120,0.999756
1331,3.2510991695,0.6337275107,0.2347420589,-0.0000138332,0.7460453994,0.999756
1332,3.2535417684,0.6334296755,0.2350905046,0.0000088321,0.7455574749,1.000000
1333,3.2559843674,0.6319214332,0.2367579481,-0.0000370877,0.7462187829,0.999878
1334,3.2584269663,0.6332846243,0.2363212903,-0.0000188537,0.7462222119,0.999878
1335,3.2608695652,0.6394337595,0.2287267695,0.0000311151,0.7497983261,1.000000
1336,3.2633121641,0.6358659929,0.2332267730,0.0000359698,0.7482343542,1.000000
1337,3.2657547631,0.6335503529,0.2364447862,0.0000271307,0.7478751016,1.000000
1338,3.2681973620,0.6349539719,0.2346603496,0.0000141918,0.7475272567,1.000000
1339,3.2706399609,0.6392948885,0.2313655126,0.0000084415,0.7503360858,1.000000
1340,3.2730825598,0.6358222592,0.2344888450,0.0000256517,0.7494288288,1.000000
1341,3.2755251588,0.6407894690,0.2291286642,0.0000044466,0.7501305146,1.000000
1342,3.2779677577,0.6419150570,0.2289412793,0.0000229300,0.7502722471,1.000000
1343,3.2804103566,0.6382153288,0.2336161725,-0.0000262749,0.7520197543,0.999878
1344,3.2828529555,0.6366478045,0.2367048252,-0.0000064561,0.7531213584,0.999878
1345,3.2852955545,0.6362572534,0.2365163993,-0.0000284754,0.7520933243,0.999878
1346,3.2877381534,0.6372665276,0.2367523454,-0.0000046085,0.7526851927,0.999878
1347,3.2901807523,0.6415205255,0.2318450145,0.0000076244,0.7565854490,1.000000
1348,3.2926233512,0.6398912128,0.2343821663,0.0000189942,0.7547124936,1.000000
1349,3.2950659502,0.6384938570,0.2372304489,-0.0000050859,0.7573309368,0.999878
1350,3.2975085491,0.6443872686,0.2308770635,-0.0000162639,0.7542399589,0.999878
1351,3.2999511480,0.6356437622,0.2411384757,-0.0000319642,0.7559386009,0.999756
1352,3.3023937469,0.6429246089,0.2335907815,-0.0000113248,0.7594323783,0.999878
1353,3.3048363459,0.6401421286,0.2374869265,0.0000062801,0.7595447495,1.000000
1354,3.3072789448,0.6388847240,0.2395047088,0.0000023681,0.7600392757,1.000000
1355,3.3097215437,0.6431652240,0.2359400338,0.0000150411,0.7567010445,1.000000
1356,3.3121641426,0.6401090302,0.2401022621,0.0000096732,0.7591565610,1.000000
1357,3.3146067416,0.6448714583,0.2349929087,-0.0000048723,0.7571296109,0.999878
1358,3.3170493405,0.6423588637,0.2388811929,0.0000485179,0.7596684186,1.000000
1359,3.3194919394,0.6432463378,0.2381037847,0.0000198951,0.7622422852,1.000000
1360,3.3219345383,0.6437513996,0.2383005404,0.0000005965,0.7601532582,1.000000
1361,3.3243771373,0.6465829132,0.2360852674,-0.0000004968,0.7605848928,0.999878
1362,3.3268197362,0.6469547319,0.2359350942,0.0000248748,0.7616226325,1.000000
1363,3.3292623351,0.6456406423,0.2388705669,-0.0000183958,0.7613664704,0.999878
1364,3.3317049340,0.6437921307,0.2416666054,0.0000055622,0.7615919733,1.000000
1365,3.3341475330,0.6509078927,0.2342251095,0.0000466701,0.7634241410,1.000000
1366,3.3365901319,0.6453199521,0.2412638551,0.0000249726,0.7646689052,1.000000
1367,3.3390327308,0.6461339139,0.2406897238,0.0000098116,0.7623004707,1.000000
1368,3.3414753298,0.6486868510,0.2382934729,0.0000184623,0.7684371232,1.000000
1369,3.3439179287,0.6504652844,0.2368753806,-0.0000902348,0.7655601304,0.999756
1370,3.3463605276,0.6483863303,0.2401086153,0.0000146288,0.7650344279,1.000000
1371,3.3488031265,0.6483392824,0.2411996449,0.0000123178,0.7661363753,1.000000
1372,3.3512457255,0.6483235717,0.2412695103,0.0000135647,0.7652500222,1.000000
1373,3.3536883244,0.6474049314,0.2432755798,0.0000421766,0.7674930786,1.000000
1374,3.3561309233,0.6535292710,0.2366472724,-0.0000323359,0.7666464693,0.999634
1375,3.3585735222,0.6499218431,0.2419707431,0.0000012874,0.7682398060,1.000000
1376,3.3610161212,0.6496194146,0.2431627881,-0.0000003422,0.7744211741,0.999878
1377,3.3634587201,0.6489148846,0.2445286107,0.0000180809,0.7695444666,1.000000
1378,3.3659013190,0.6533224763,0.2406627264,0.0000283437,0.7717607214,1.000000
1379,3.3683439179,0.6512661628,0.2428295134,0.0000281303,0.7725496426,1.000000
1380,3.3707865169,0.6545371256,0.2400682803,0.0000274439,0.7708627186,1.000000
1381,3.3732291158,0.6533878720,0.2422187965,0.0000154491,0.7713011380,1.000000
1382,3.3756717147,0.6538996118,0.2418471960,0.0000272653,0.7740733467,1.000000
1383,3.3781143136,0.6551954978,0.2407161597,0.0000066748,0.7737672885,1.000000
1384,3.3805569126,0.6547281685,0.2416254292,-0.0000050286,0.7726434495,0.999878
1385,3.3829995115,0.6520945602,0.2456211491,0.0000133165,0.7740549861,1.000000
1386,3.3854421104,0.6546692722,0.2439690108,-0.0000186012,0.7804249377,0.999878
1387,3.3878847093,0.6582119486,0.2399722790,-0.0000128240,0.7765588419,0.999878
1388,3.3903273083,0.6559816916,0.2435234316,0.0000260231,0.7747901241,1.000000
1389,3.3927699072,0.6576597559,0.2424687042,0.0000106681,0.7789060772,1.000000
1390,3.3952125061,0.6559164532,0.2451211239,0.0000037482,0.7799390523,1.000000
1391,3.3976551050,0.6531187309,0.2491309505,0.0000412278,0.7789251299,1.000000
1392,3.4000977040,0.6558919648,0.2468357829,0.0000059165,0.7788743312,1.000000
1393,3.4025403029,0.6541807522,0.2492319484,-0.0000290945,0.7784282081,0.999878
1394,3.4049829018,0.6586484829,0.2450060482,0.0000398978,0.7805035957,1.000000
1395,3.4074255007,0.6575469147,0.2460982456,0.0000095322,0.7790963213,1.000000
1396,3.4098680997,0.6604731069,0.2429779113,0.0000153215,0.7797378745,1.000000
1397,3.4123106986,0.6542806973,0.2511745975,0.0000181841,0.7781488122,1.000000
1398,3.4147532975,0.6575937249,0.2479540918,0.0000166424,0.7804785799,1.000000
1399,3.4171958964,0.6601903805,0.2452050555,0.0000419593,0.7805079750,1.000000
1400,3.4196384954,0.6595121554,0.2461937189,0.0000222581,0.7810777366,1.000000
1401,3.4220810943,0.6609836485,0.2453425334,0.0000362099,0.7821844823,1.000000
1402,3.4245236932,0.6604387090,0.2457605255,0.0000241526,0.7791676389,1.000000
1403,3.4269662921,0.6573852132,0.2494384973,-0.0000012326,0.7816196678,0.999878
1404,3.4294088911,0.6600852157,0.2467622032,0.0000433786,0.7836197198,1.000000
1405,3.4318514900,0.6623087231,0.2452852563,-0.0000161683,0.7820203474,0.999756
1406,3.4342940889,0.6635683194,0.2438899075,0.0000132711,0.7832420412,1.000000
1407,3.4367366878,0.6630626629,0.2452661852,-0.0000065806,0.7832858334,0.999756
1408,3.4391792868,0.6620158321,0.2471668627,-0.0000166909,0.7875954145,0.999878
1409,3.4416218857,0.6647068799,0.2441977159,0.0000002494,0.7864968824,1.000000
1410,3.4440644846,0.6662665269,0.2433022195,-0.0000087460,0.7855789377,0.999756
1411,3.4465070835,0.6651879442,0.2449032838,0.0000157324,0.7846458743,1.000000
1412,3.4489496825,0.6621619156,0.2496669600,0.0000209101,0.7856053285,1.000000
1413,3.4513922814,0.6691314740,0.2414880791,0.0000098377,0.7846211868,1.000000
1414,3.4538348803,0.6726185076,0.2371758644,-0.0000027789,0.7882357603,0.999878
1415,3.4562774792,0.6584350981,0.2534939662,-0.0000023906,0.7882550358,0.999878
1416,3.4587200782,0.6697322232,0.2418004369,0.0000038703,0.7865825578,1.000000
1417,3.4611626771,0.6662247114,0.2463222495,-0.0000412526,0.7885955933,0.999878
1418,3.4636052760,0.6652327566,0.2476003786,0.0000149878,0.7923024589,1.000000
1419,3.4660478749,0.6706594746,0.2421340262,-0.0000296198,0.7945570849,0.999878
1420,3.4684904739,0.6667403820,0.2471614522,0.0000181520,0.7869275444,1.000000
1421,3.4709330728,0.6667522462,0.2475493663,-0.0000158710,0.7902431835,0.999756
1422,3.4733756717,0.6717160932,0.2422159816,0.0000155740,0.7933764907,1.000000
1423,3.4758182706,0.6744108253,0.2393936208,0.0000457034,0.7933735025,1.000000
1424,3.4782608696,0.6722450968,0.2421059623,-0.0000185582,0.7944925144,0.999756
1425,3.4807034685,0.6663761898,0.2505656496,-0.0000978512,0.7897181424,0.999756
1426,3.4831460674,0.6725895060,0.2435879505,0.0000470801,0.7919481779,1.000000
1427,3.4855886663,0.6700382180,0.2459107856,0.0000187554,0.7938825887,1.000000
1428,3.4880312653,0.6687685405,0.2476743428,0.0000368321,0.7922947547,1.000000
1429,3.4904738642,0.6731767406,0.2432909952,-0.0000125970,0.7932566571,0.999878
1430,3.4929164631,0.6716790526,0.2457719804,-0.0000182807,0.7940300039,0.999634
1431,3.4953590620,0.6751641413,0.2418720613,0.0000216296,0.7960428698,1.000000
1432,3.4978016610,0.6738631564,0.2448348882,0.0000186667,0.7938314956,1.000000
1433,3.5002442599,0.6714892554,0.2477725145,-0.0000951467,0.7958395868,0.999878
1434,3.5026868588,0.6761645059,0.2420416714,0.0000092272,0.7981546213,1.000000
1435,3.5051294577,0.6746258665,0.2449737756,-0.0000523113,0.7940585387,0.999756
1436,3.5075720567,0.6773532955,0.2413389052,0.0000020094,0.7959240210,1.000000
1437,3.5100146556,0.6762341073,0.2435165522,-0.0000199159,0.7948753449,0.999878
1438,3.5124572545,0.6732824847,0.2474237403,0.0000048549,0.7983600277,1.000000
1439,3.5148998534,0.6767782286,0.2442162126,0.0000212300,0.7983244023,1.000000
1440,3.5173424524,0.6765593026,0.2437318681,0.0000253813,0.7995753854,1.000000
1441,3.5197850513,0.6731945958,0.2484337293,0.0000360701,0.7969366932,1.000000
1442,3.5222276502,0.6796937179,0.2412742294,0.0000069101,0.7997960190,1.000000
1443,3.5246702491,0.6810725987,0.2405570502,-0.0000010905,0.7980322532,0.999878
1444,3.5271128481,0.6836090665,0.2369676017,0.0000333995,0.7996794418,1.000000
1445,3.5295554470,0.6785429913,0.2429098069,0.0000300077,0.7993918152,1.000000
1446,3.5319980459,0.6749745929,0.2484652524,0.0000022084,0.7977006087,1.000000
1447,3.5344406448,0.6815894764,0.2396788609,-0.0000232320,0.7991489458,0.999756
1448,3.5368832438,0.6785871226,0.2434842681,0.0000177611,0.8016138031,1.000000
1449,3.5393258427,0.6843353271,0.2374473312,0.0000188643,0.8004981358,1.000000
1450,3.5417684416,0.6806834037,0.2416204045,-0.0000287990,0.8022695481,0.999878
1451,3.5442110405,0.6809720979,0.2416622502,-0.0000270348,0.8034855352,0.999756
1452,3.5466536395,0.6823288099,0.2396361158,-0.0000132621,0.8030786396,0.999878
1453,3.5490962384,0.6818497553,0.2391631871,0.0000133724,0.8057448485,1.000000
1454,3.5515388373,0.6811544656,0.2405596446,-0.0000014564,0.8034210073,0.999878
1455,3.5539814362,0.6836311765,0.2375943106,0.0000006945,0.8039715792,1.000000
1456,3.5564240352,0.6904757495,0.2280757017,-0.0000098954,0.8036199116,0.999878
1457,3.5588666341,0.6900501463,0.2282569026,-0.0000062141,0.8039123911,0.999878
1458,3.5613092330,0.6911747588,0.2276387341,-0.0000074866,0.8063373975,0.999878
1459,3.5637518319,0.6864867926,0.2321921523,-0.0000021573,0.8061618702,0.999878
1460,3.5661944309,0.6893396253,0.2282773183,-0.0000241768,0.8082712248,0.999878
1461,3.5686370298,0.6895497634,0.2260539701,0.0000486979,0.8043563106,1.000000
1462,3.5710796287,0.6889593869,0.2282110398,-0.0000261530,0.8061759733,0.999634
1463,3.5735222277,0.6902438277,0.2263197039,-0.0000055703,0.8074059737,0.999878
1464,3.5759648266,0.6896536924,0.2270879649,0.0000096343,0.8077093112,1.000000
1465,3.5784074255,0.6890366352,0.2286128539,0.0000144903,0.8094550873,1.000000
1466,3.5808500244,0.6876782482,0.2292433549,0.0000190779,0.8072300010,1.000000
1467,3.5832926234,0.6875874917,0.2301812357,0.0000184242,0.8111140308,1.000000
1468,3.5857352223,0.6907889236,0.2271714049,-0.0000641409,0.8104847484,0.999756
1469,3.5881778212,0.6890951336,0.2283869452,-0.0000022602,0.8112628147,0.999878
1470,3.5906204201,0.6882208402,0.2305933960,0.0000278320,0.8102719186,1.000000
1471,3.5930630191,0.6873041289,0.2321989215,0.0000140940,0.8072153411,1.000000
1472,3.5955056180,0.6939089702,0.2225965678,0.0000176064,0.8122417071,1.000000
1473,3.5979482169,0.6903643390,0.2272777831,-0.0000098336,0.8155798571,0.999878
1474,3.6003908158,0.6898562273,0.2293796911,0.0000062759,0.8116537574,1.000000
1475,3.6028334148,0.6930389538,0.2264997418,0.0000177228,0.8131676280,1.000000
1476,3.6052760137,0.6938760140,0.2255413194,0.0000202293,0.8136114755,1.000000
1477,3.6077186126,0.6928656465,0.2266285769,-0.0000033632,0.8115889889,0.999878
1478,3.6101612115,0.6937705353,0.2265158046,0.0000603705,0.8104501581,1.000000
1479,3.6126038105,0.6965709739,0.2224558076,0.0000025368,0.8122696924,1.000000
1480,3.6150464094,0.6987544773,0.2220707518,0.0000094795,0.8121753432,1.000000
1481,3.6174890083,0.6954547790,0.2252918545,0.0000268273,0.8134682961,1.000000
1482,3.6199316072,0.6968578348,0.2243844255,0.0000277008,0.8154632419,1.000000
1483,3.6223742062,0.6897839769,0.2338162197,0.0000391467,0.8143070051,1.000000
1484,3.6248168051,0.6976024488,0.2259096618,0.0000078817,0.8104066799,1.000000
1485,3.6272594040,0.6941730667,0.2311306668,-0.0000206943,0.8151154028,0.999634
1486,3.6297020029,0.6966130288,0.2265467064,-0.0000021250,0.8163701686,0.999878
1487,3.6321446019,0.7008512279,0.2228292934,-0.0000321662,0.8179774412,0.999878
1488,3.6345872008,0.7002687721,0.2246274677,0.0000281130,0.8151244591,1.000000
1489,3.6370297997,0.6926639333,0.2343994441,-0.0000833932,0.8156299457,0.999878
1490,3.6394723986,0.7031456709,0.2216641029,0.0000634033,0.8148103657,1.000000
1491,3.6419149976,0.7026437241,0.2235462002,0.0000087725,0.8195821815,1.000000
1492,3.6443575965,0.6960894624,0.2313848793,-0.0000082896,0.8159084012,0.999756
1493,3.6468001954,0.6988414801,0.2289470851,-0.0000024970,0.8160966616,0.999878
1494,3.6492427943,0.7021147648,0.2240869015,0.0000101321,0.8139759898,1.000000
1495,3.6516853933,0.7019028200,0.2265230015,0.0000356459,0.8196630761,1.000000
1496,3.6541279922,0.7044355485,0.2237818311,0.0000053091,0.8204379818,1.000000
1497,3.6565705911,0.7056093712,0.2233840693,0.0000180728,0.8172022066,1.000000
1498,3.6590131900,0.6999178101,0.2315981846,0.0000238695,0.8172112094,1.000000
1499,3.6614557890,0.6994912661,0.2325491559,0.0000349353,0.8205761020,1.000000
1500,3.6638983879,0.7056460299,0.2251485070,-0.0000143971,0.8191176638,0.999878
1501,3.6663409868,0.6991625463,0.2345013666,0.0000245522,0.8217866765,1.000000
1502,3.6687835857,0.7018516136,0.2320809302,0.0000374050,0.8190886090,1.000000
1503,3.6712261847,0.7056985599,0.2272750554,0.0000152334,0.8224505015,1.000000
1504,3.6736687836,0.7022751624,0.2317121007,0.0000183141,0.8205098542,1.000000
1505,3.6761113825,0.7047393117,0.2294050546,-0.0000229655,0.8222334426,0.999878
1506,3.6785539814,0.7054722004,0.2286987005,0.0000103161,0.8232228063,1.000000
1507,3.6809965804,0.7044815234,0.2307882201,0.0000207821,0.8200745849,1.000000
1508,3.6834391793,0.7070544546,0.2275014101,0.0000342310,0.8247405909,1.000000
1509,3.6858817782,0.7110671479,0.2230220313,0.0000425622,0.8258869755,1.000000
1510,3.6883243771,0.7077453372,0.2286961023,0.0000141828,0.8248726592,1.000000
1511,3.6907669761,0.7103801520,0.2266710893,0.0000154663,0.8292725342,1.000000
1512,3.6932095750,0.7117746128,0.2258575673,0.0000335514,0.8298742175,1.000000
1513,3.6956521739,0.7055784299,0.2347599151,-0.0000110754,0.8229107996,0.999878
1514,3.6980947728,0.7105387502,0.2283222756,-0.0000073730,0.8276918373,0.999878
1515,3.7005373718,0.7145111432,0.2242746149,0.0000454508,0.8261720744,1.000000
1516,3.7029799707,0.7067898085,0.2358043718,0.0000146114,0.8271244178,1.000000
1517,3.7054225696,0.7100627908,0.2312958689,0.0000160668,0.8267546391,1.000000
1518,3.7078651685,0.7118061173,0.2295670964,-0.0000245333,0.8274013664,0.999878
1519,3.7103077675,0.7132304361,0.2286509634,0.0000129353,0.8288261174,1.000000
1520,3.7127503664,0.7088704548,0.2355116141,0.0000481655,0.8263529078,1.000000
1521,3.7151929653,0.7099983296,0.2346114402,-0.0000138535,0.8285640808,0.999756
1522,3.7176355642,0.7152883820,0.2276927767,-0.0000041182,0.8278294436,0.999756
1523,3.7200781632,0.7128142736,0.2318316193,-0.0000014434,0.8299180674,0.999878
1524,3.7225207621,0.7151132671,0.2281732293,-0.0000027931,0.8308980898,0.999878
1525,3.7249633610,0.7147943551,0.2290307647,0.0000494604,0.8317004526,1.000000
1526,3.7274059599,0.7138121353,0.2305159513,0.0000101118,0.8276291324,1.000000
1527,3.7298485589,0.7161505916,0.2277185580,0.0000322266,0.8316754365,1.000000
1528,3.7322911578,0.7135018110,0.2332320515,0.0000140541,0.8330160897,1.000000
1529,3.7347337567,0.7154629817,0.2308502322,-0.0000136854,0.8333579562,0.999878
1530,3.7371763556,0.7132057288,0.2352814802,-0.0000264347,0.8342438136,0.999878
1531,3.7396189546,0.7142594509,0.2344940262,0.0000401189,0.8324212455,1.000000
1532,3.7420615535,0.7200657844,0.2274077610,0.0000227918,0.8323947450,1.000000
1533,3.7445041524,0.7179713977,0.2305356664,0.0000296418,0.8388095850,1.000000
1534,3.7469467513,0.7173234580,0.2328783392,0.0000156272,0.8344163789,1.000000
1535,3.7493893503,0.7156739307,0.2367719899,0.0000558047,0.8368746818,1.000000
1536,3.7518319492,0.7116197393,0.2419050213,0.0000444385,0.8363057951,1.000000
1537,3.7542745481,0.7184474299,0.2340165705,0.0000082986,0.8357248622,1.000000
1538,3.7567171470,0.7232717867,0.2283370843,0.0000472696,0.8407962004,1.000000
1539,3.7591597460,0.7182339392,0.2353096449,0.0000042843,0.8378868584,1.000000
1540,3.7616023449,0.7196292981,0.2346312529,-0.0000065295,0.8357615418,0.999878
1541,3.7640449438,0.7171869139,0.2381184676,0.0000219930,0.8395100422,1.000000
1542,3.7664875427,0.7248851097,0.2289095834,0.0000379376,0.8363621142,1.000000
1543,3.7689301417,0.7184387160,0.2387254675,0.0000068325,0.8386594046,1.000000
1544,3.7713727406,0.7263621091,0.2281696619,0.0000135469,0.8369519692,1.000000
1545,3.7738153395,0.7202756270,0.2364301878,0.0000071920,0.8377086450,1.000000
1546,3.7762579384,0.7219720322,0.2356345820,-0.0000442697,0.8370788032,0.999878
1547,3.7787005374,0.7183185055,0.2402339308,0.0000039504,0.8364327091,1.000000
1548,3.7811431363,0.7194600480,0.2398990049,0.0000404348,0.8372376376,1.000000
1549,3.7835857352,0.7222241585,0.2359423623,0.0000322767,0.8363335047,1.000000
1550,3.7860283341,0.7267428855,0.2288480569,0.0000234293,0.8376429975,1.000000
1551,3.7884709331,0.7248629101,0.2313187715,0.0000405407,0.8385475641,1.000000
1552,3.7909135320,0.7264608385,0.2297076524,0.0000428581,0.8407198316,1.000000
1553,3.7933561309,0.7251391438,0.2321043365,0.0000418888,0.8390602311,1.000000
1554,3.7957987298,0.7231993175,0.2352442850,0.0000055873,0.8377066832,1.000000
1555,3.7982413288,0.7300611442,0.2266700032,0.0000477288,0.8416159008,1.000000
1556,3.8006839277,0.7256674262,0.2334762474,0.0000246116,0.8410947927,1.000000
1557,3.8031265266,0.7256538267,0.2345259353,-0.0000002446,0.8396084383,0.999878
1558,3.8055691255,0.7277750599,0.2320495833,0.0000400833,0.8398114538,1.000000
1559,3.8080117245,0.7281354763,0.2324448508,0.0000308604,0.8434421315,1.000000
1560,3.8104543234,0.7314662063,0.2285918109,0.0000096636,0.8455062412,1.000000
1561,3.8128969223,0.7261552848,0.2373693243,0.0000077757,0.8393449125,1.000000
1562,3.8153395213,0.7269206437,0.2372846195,0.0000097221,0.8498686898,1.000000
1563,3.8177821202,0.7326024863,0.2300337495,0.0000132100,0.8431547483,1.000000
1564,3.8202247191,0.7323208166,0.2314224114,0.0000009971,0.8399510259,1.000000
1565,3.8226673180,0.7257269655,0.2417798944,0.0000380744,0.8458476062,1.000000
1566,3.8251099170,0.7298440435,0.2368567877,-0.0000064456,0.8458824443,0.999878
1567,3.8275525159,0.7312968442,0.2358560879,0.0000083673,0.8483002924,1.000000
1568,3.8299951148,0.7332293817,0.2332256057,0.0000287621,0.8400908462,1.000000
1569,3.8324377137,0.7317572028,0.2367297143,0.0000193331,0.8468529468,1.000000
1570,3.8348803127,0.7321688694,0.2367145134,0.0000218025,0.8430473047,1.000000
1571,3.8373229116,0.7344921540,0.2333334750,-0.0000254363,0.8432084478,0.999878
1572,3.8397655105,0.7312701212,0.2382321224,-0.0000288704,0.8456860066,0.999878
1573,3.8422081094,0.7331290608,0.2359279832,0.0000204698,0.8492000385,1.000000
1574,3.8446507084,0.7367880810,0.2315160418,0.0000303498,0.8462793828,1.000000
1575,3.8470933073,0.7348119232,0.2348144357,0.0000259529,0.8444157080,1.000000
1576,3.8495359062,0.7338032107,0.2369651868,0.0000263715,0.8454714583,1.000000
1577,3.8519785051,0.7322644511,0.2395736372,-0.0000030038,0.8471672186,0.999878
1578,3.8544211041,0.7345328171,0.2366115285,0.0000258073,0.8477761296,1.000000
1579,3.8568637030,0.7333837097,0.2388757233,0.0000052822,0.8497585115,1.000000
1580,3.8593063019,0.7339155528,0.2388612910,-0.0000077177,0.8518728288,0.999878
1581,3.8617489008,0.7345020789,0.2383816998,0.0000081533,0.8465189522,1.000000
1582,3.8641914998,0.7345789920,0.2384823724,0.0000283288,0.8526182327,1.000000
1583,3.8666340987,0.7406078965,0.2307615240,0.0000032923,0.8503135004,1.000000
1584,3.8690766976,0.7357866576,0.2362613144,0.0000467898,0.8510635749,1.000000
1585,3.8715192965,0.7358424888,0.2356196877,0.0000145689,0.8475723182,1.000000
1586,3.8739618955,0.7380043199,0.2319389364,-0.0000126735,0.8484525700,0.999878
1587,3.8764044944,0.7425589055,0.2255114266,-0.0000252425,0.8521535036,0.999878
1588,3.8788470933,0.7418636465,0.2277065293,0.0000430281,0.8495622634,1.000000
1589,3.8812896922,0.7408969864,0.2296551949,0.0000268561,0.8518873217,1.000000
1590,3.8837322912,0.7430260570,0.2272267362,0.0000325300,0.8500888814,1.000000
1591,3.8861748901,0.7472623160,0.2224727109,0.0000193981,0.8517121530,1.000000
1592,3.8886174890,0.7391890304,0.2348507156,0.0000396122,0.8512187859,1.000000
1593,3.8910600879,0.7401863194,0.2343343038,0.0000125186,0.8474822848,1.000000
1594,3.8935026869,0.7453901656,0.2277220757,-0.0000150681,0.8524739061,0.999878
1595,3.8959452858,0.7436678412,0.2308973389,0.0000144412,0.8481392888,1.000000
1596,3.8983878847,0.7435311586,0.2323135008,-0.0000160362,0.8523863062,0.999878
1597,3.9008304836,0.7420131341,0.2357391104,0.0000119740,0.8498062225,1.000000
1598,3.9032730826,0.7388025214,0.2405307404,0.0000019570,0.8546514751,1.000000
1599,3.9057156815,0.7346544475,0.2471817088,0.0000189882,0.8520995273,1.000000
1600,3.9081582804,0.7442223509,0.2349867992,0.0000376352,0.8539851849,1.000000
1601,3.9106008793,0.7402882436,0.2411374464,0.0000244163,0.8535254634,1.000000
1602,3.9130434783,0.7444000681,0.2359618226,0.0000308628,0.8568044570,1.000000
1603,3.9154860772,0.7417470473,0.2397902633,0.0000128250,0.8543987507,1.000000
1604,3.9179286761,0.7447389722,0.2360669821,0.0000151766,0.8519650123,1.000000
1605,3.9203712750,0.7463300028,0.2352397451,0.0000317505,0.8581325615,1.000000
1606,3.9228138740,0.7429762498,0.2398808905,0.0000161523,0.8526276580,1.000000
1607,3.9252564729,0.7430640708,0.2397054017,0.0000130767,0.8555238202,1.000000
1608,3.9276990718,0.7441791517,0.2386715152,-0.0000019948,0.8573204792,0.999878
1609,3.9301416707,0.7449256142,0.2382765232,0.0000270201,0.8613949599,1.000000
1610,3.9325842697,0.7465946776,0.2350844674,0.0000383054,0.8587616695,1.000000
1611,3.9350268686,0.7491198131,0.2338764887,0.0000116862,0.8577053914,1.000000
1612,3.9374694675,0.7432477177,0.2417695768,0.0000199766,0.8567103878,1.000000
1613,3.9399120664,0.7501983945,0.2317923633,0.0000271859,0.8583781702,1.000000
1614,3.9423546654,0.7519429251,0.2303952469,-0.0000356787,0.8575272091,0.999878
1615,3.9447972643,0.7451112729,0.2406696197,0.0000374741,0.8583588802,1.000000
1616,3.9472398632,0.7480391833,0.2365564530,0.0000561066,0.8590050685,1.000000
